resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,stage_op,stage_cycles,stage_energy_mj,total_cycles,total_energy_mj,latency_share_pct,energy_share_pct
1080p,1920,1080,128,128,11,64,1024,800.0,ws,sobel,2144130.0,3.74384511,6387510.0,32.587291905,33.567540403067866,11.488665952710132
1080p,1920,1080,128,128,11,64,4096,50.0,os,gaussian,19628535.0,82.23502512,24458655.0,84.66983508,80.25189856106152,97.1243478179691
1080p,1920,1080,128,128,11,64,4096,50.0,os,sobel,4830120.0,2.43480996,24458655.0,84.66983508,19.748101438938487,2.8756521820309184
1080p,1920,1080,128,128,11,64,4096,50.0,ws,gaussian,7788960.0,37.192596795,12373365.0,49.748941905,62.949407861159834,74.7605785586808
1080p,1920,1080,128,128,11,64,4096,50.0,ws,sobel,4584405.0,12.55634511,12373365.0,49.748941905,37.05059213884016,25.239421441319195
1080p,1920,1080,128,128,11,64,4096,200.0,os,gaussian,8644245.0,82.24837511999999,13132140.0,84.68446008,65.82510542836125,97.12333885378891
1080p,1920,1080,128,128,11,64,4096,200.0,os,sobel,4487895.0,2.43608496,13132140.0,84.68446008,34.174894571638745,2.8766611462110894
1080p,1920,1080,128,128,11,64,4096,200.0,ws,gaussian,4854090.0,37.198746795000005,7574520.0,49.756891905,64.08445683686888,74.76099364490642
1080p,1920,1080,128,128,11,64,4096,200.0,ws,sobel,2720430.0,12.55814511,7574520.0,49.756891905,35.91554316313113,25.23900635509359
1080p,1920,1080,128,128,11,64,4096,800.0,os,gaussian,8163060.0,82.26877512,12565395.0,84.71266008,64.9646111403581,97.11508886901666
1080p,1920,1080,128,128,11,64,4096,800.0,os,sobel,4402335.0,2.4438849599999997,12565395.0,84.71266008,35.0353888596419,2.8849111309833386
1080p,1920,1080,128,128,11,64,4096,800.0,ws,gaussian,4362225.0,37.208646795,6616605.0,49.772491904999995,65.92844819964317,74.75745210028781
1080p,1920,1080,128,128,11,64,4096,800.0,ws,sobel,2254380.0,12.563845109999999,6616605.0,49.772491904999995,34.07155180035683,25.242547899712196
1080p,1920,1080,128,128,11,128,256,50.0,ws,gaussian,5249760.0,27.059193795,7616715.0,29.908738905,68.92420157508847,90.47253339884675
1080p,1920,1080,128,128,11,128,256,50.0,ws,sobel,2366955.0,2.84954511,7616715.0,29.908738905,31.075798424911525,9.52746660115324
1080p,1920,1080,128,128,11,128,256,200.0,ws,gaussian,2175105.0,27.102918794999997,4360590.0,29.956363904999996,49.88097940874973,90.47466134725472
1080p,1920,1080,128,128,11,128,256,200.0,ws,sobel,2185485.0,2.85344511,4360590.0,29.956363904999996,50.11902059125026,9.52533865274528
1080p,1920,1080,128,128,11,128,256,800.0,ws,gaussian,2137545.0,27.191718795,4277625.0,30.058363905,49.97036907162269,90.46307004912148
1080p,1920,1080,128,128,11,128,256,800.0,ws,sobel,2140080.0,2.8666451100000003,4277625.0,30.058363905,50.02963092837731,9.53692995087851
1080p,1920,1080,128,128,11,128,1024,50.0,os,gaussian,69847125.0,349.10979912,74563845.0,351.55125108,93.6742532523638,99.30552033238408
1080p,1920,1080,128,128,11,128,1024,50.0,os,sobel,4716720.0,2.44145196,74563845.0,351.55125108,6.325746747636203,0.6944796676159223
1080p,1920,1080,128,128,11,128,1024,50.0,ws,gaussian,5624745.0,28.641468794999998,8470005.0,32.380588904999996,66.40781203789136,88.45258768773465
1080p,1920,1080,128,128,11,128,1024,50.0,ws,sobel,2845260.0,3.73912011,8470005.0,32.380588904999996,33.59218796210864,11.547412312265358
1080p,1920,1080,128,128,11,128,1024,200.0,os,gaussian,17698260.0,349.33187412,22072755.0,351.77460108,80.18147258917159,99.30559882592419
1080p,1920,1080,128,128,11,128,1024,200.0,os,sobel,4374495.0,2.44272696,22072755.0,351.77460108,19.81852741082842,0.6944011740758051
1080p,1920,1080,128,128,11,128,1024,200.0,ws,gaussian,2294715.0,28.659918795,4599810.0,32.401063905,49.88716925264304,88.45363497640372
1080p,1920,1080,128,128,11,128,1024,200.0,ws,sobel,2305095.0,3.74114511,4599810.0,32.401063905,50.11283074735695,11.546365023596284
1080p,1920,1080,128,128,11,128,1024,800.0,os,gaussian,6117345.0,350.22017412,10406280.0,352.67340108,58.785127826658524,99.30439127178647
1080p,1920,1080,128,128,11,128,1024,800.0,os,sobel,4288935.0,2.45322696,10406280.0,352.67340108,41.21487217334148,0.6956087282135328
1080p,1920,1080,128,128,11,128,1024,800.0,ws,gaussian,2167515.0,28.733718795,4337565.0,32.488363905,49.97077853588362,88.44310805869128
1080p,1920,1080,128,128,11,128,1024,800.0,ws,sobel,2170050.0,3.7546451100000002,4337565.0,32.488363905,50.02922146411639,11.556891941308734
1080p,1920,1080,128,128,11,128,4096,50.0,os,gaussian,17700735.0,82.32984912,22417455.0,84.77130108,78.95960982189995,97.1199545967851
1080p,1920,1080,128,128,11,128,4096,50.0,os,sobel,4716720.0,2.44145196,22417455.0,84.77130108,21.040390178100058,2.8800454032148965
1080p,1920,1080,128,128,11,128,4096,50.0,ws,gaussian,7364445.0,37.079493795000005,12112395.0,50.332063905000005,60.80089858364097,73.66972644910061
1080p,1920,1080,128,128,11,128,4096,50.0,ws,sobel,4747950.0,13.25257011,12112395.0,50.332063905000005,39.19910141635903,26.330273550899403
1080p,1920,1080,128,128,11,128,4096,200.0,os,gaussian,6716445.0,82.34387412000001,11090940.0,84.78660108000001,60.55794188770294,97.11897053439472
1080p,1920,1080,128,128,11,128,4096,200.0,os,sobel,4374495.0,2.44272696,11090940.0,84.78660108000001,39.44205811229706,2.881029465605274
1080p,1920,1080,128,128,11,128,4096,200.0,ws,gaussian,2770380.0,37.086318795000004,5551140.0,50.340763905,49.90650569072299,73.67055228837415
1080p,1920,1080,128,128,11,128,4096,200.0,ws,sobel,2780760.0,13.254445109999999,5551140.0,50.340763905,50.093494309277006,26.329447711625857
1080p,1920,1080,128,128,11,128,4096,800.0,os,gaussian,6235260.0,82.36697412,10524195.0,84.82020107999999,59.2469067705416,97.10773267598579
1080p,1920,1080,128,128,11,128,4096,800.0,os,sobel,4288935.0,2.45322696,10524195.0,84.82020107999999,40.7530932294584,2.8922673240142243
1080p,1920,1080,128,128,11,128,4096,800.0,ws,gaussian,2286360.0,37.098918795,4575255.0,50.361163905000005,49.972296626089694,73.6657295390997
1080p,1920,1080,128,128,11,128,4096,800.0,ws,sobel,2288895.0,13.26224511,4575255.0,50.361163905000005,50.027703373910306,26.3342704609003
720p,1280,720,128,128,3,8,256,50.0,os,gaussian,2738610.0,2.62869888,5495670.0,5.36100864,49.83214057612629,49.0336624415513
720p,1280,720,128,128,3,8,256,50.0,os,sobel,2757060.0,2.73230976,5495670.0,5.36100864,50.16785942387371,50.96633755844871
720p,1280,720,128,128,3,8,256,50.0,ws,gaussian,1953300.0,1.23856958,3884600.0,2.67233674,50.283169438294806,46.34781094241888
720p,1280,720,128,128,3,8,256,50.0,ws,sobel,1931300.0,1.43376716,3884600.0,2.67233674,49.716830561705194,53.65218905758111
720p,1280,720,128,128,3,8,256,200.0,os,gaussian,2671800.0,2.6334988800000003,5348210.0,5.37060864,49.95690146796778,49.03538977660454
720p,1280,720,128,128,3,8,256,200.0,os,sobel,2676410.0,2.73710976,5348210.0,5.37060864,50.04309853203222,50.964610223395454
720p,1280,720,128,128,3,8,256,200.0,ws,gaussian,1872650.0,1.24086958,3739820.0,2.6769367400000004,50.07326555823543,46.35408679847996
720p,1280,720,128,128,3,8,256,200.0,ws,sobel,1867170.0,1.4360671600000001,3739820.0,2.6769367400000004,49.92673444176457,53.64591320152003
720p,1280,720,128,128,3,8,256,800.0,os,gaussian,2655100.0,2.64549888,5311330.0,5.3946086399999995,49.98936236309926,49.03968121772778
720p,1280,720,128,128,3,8,256,800.0,os,sobel,2656230.0,2.74910976,5311330.0,5.3946086399999995,50.01063763690073,50.96031878227223
720p,1280,720,128,128,3,8,256,800.0,ws,gaussian,1852470.0,1.2478695800000001,3703600.0,2.69093674,50.018090506534186,46.37305520604695
720p,1280,720,128,128,3,8,256,800.0,ws,sobel,1851130.0,1.44306716,3703600.0,2.69093674,49.981909493465814,53.626944793953044
720p,1280,720,128,128,3,8,1024,50.0,os,gaussian,2833870.0,0.9845988800000001,5686190.0,2.07280864,49.837764830229034,47.50071284920928
720p,1280,720,128,128,3,8,1024,50.0,os,sobel,2852320.0,1.08820976,5686190.0,2.07280864,50.16223516977097,52.49928715079073
720p,1280,720,128,128,3,8,1024,50.0,ws,gaussian,2151440.0,1.58136958,4339730.0,3.35793674,49.57543441642683,47.09348931927765
720p,1280,720,128,128,3,8,1024,50.0,ws,sobel,2188290.0,1.77656716,4339730.0,3.35793674,50.42456558357317,52.90651068072235
720p,1280,720,128,128,3,8,1024,200.0,os,gaussian,2695610.0,0.98569888,5395830.0,2.07500864,49.95728182689225,47.50336268479345
720p,1280,720,128,128,3,8,1024,200.0,os,sobel,2700220.0,1.08930976,5395830.0,2.07500864,50.042718173107744,52.49663731520655
720p,1280,720,128,128,3,8,1024,200.0,ws,gaussian,1922200.0,1.5828695799999999,3853620.0,3.3609367399999996,49.880372221443736,47.096083694809444
720p,1280,720,128,128,3,8,1024,200.0,ws,sobel,1931420.0,1.77806716,3853620.0,3.3609367399999996,50.119627778556264,52.90391630519057
720p,1280,720,128,128,3,8,1024,800.0,os,gaussian,2661070.0,0.99189888,5323270.0,2.08740864,49.98938622312977,47.51819365852582
720p,1280,720,128,128,3,8,1024,800.0,os,sobel,2662200.0,1.0955097599999999,5323270.0,2.08740864,50.01061377687023,52.48180634147418
720p,1280,720,128,128,3,8,1024,800.0,ws,gaussian,1864880.0,1.5894695799999998,3732070.0,3.37413674,49.96905202742714,47.107444139919465
720p,1280,720,128,128,3,8,1024,800.0,ws,sobel,1867190.0,1.7846671600000001,3732070.0,3.37413674,50.03094797257286,52.89255586008053
720p,1280,720,128,128,3,8,4096,50.0,os,gaussian,2833870.0,0.9845988800000001,5686190.0,2.07280864,49.837764830229034,47.50071284920928
720p,1280,720,128,128,3,8,4096,50.0,os,sobel,2852320.0,1.08820976,5686190.0,2.07280864,50.16223516977097,52.49928715079073
720p,1280,720,128,128,3,8,4096,50.0,ws,gaussian,2177540.0,1.7118695800000001,4391930.0,3.61893674,49.580480563214806,47.30310870258539
720p,1280,720,128,128,3,8,4096,50.0,ws,sobel,2214390.0,1.90706716,4391930.0,3.61893674,50.4195194367852,52.6968912974146
720p,1280,720,128,128,3,8,4096,200.0,os,gaussian,2695610.0,0.98569888,5395830.0,2.07500864,49.95728182689225,47.50336268479345
720p,1280,720,128,128,3,8,4096,200.0,os,sobel,2700220.0,1.08930976,5395830.0,2.07500864,50.042718173107744,52.49663731520655
720p,1280,720,128,128,3,8,4096,200.0,ws,gaussian,1928700.0,1.71286958,3866620.0,3.62093674,49.88077442313959,47.30459831231407
720p,1280,720,128,128,3,8,4096,200.0,ws,sobel,1937920.0,1.9080671599999999,3866620.0,3.62093674,50.119225576860416,52.69540168768593
720p,1280,720,128,128,3,8,4096,800.0,os,gaussian,2661070.0,0.99189888,5323270.0,2.08740864,49.98938622312977,47.51819365852582
720p,1280,720,128,128,3,8,4096,800.0,os,sobel,2662200.0,1.0955097599999999,5323270.0,2.08740864,50.01061377687023,52.48180634147418
720p,1280,720,128,128,3,8,4096,800.0,ws,gaussian,1866480.0,1.71746958,3735270.0,3.63013674,49.96907854050711,47.31142937607358
720p,1280,720,128,128,3,8,4096,800.0,ws,sobel,1868790.0,1.91266716,3735270.0,3.63013674,50.03092145949288,52.68857062392641
720p,1280,720,128,128,3,16,256,50.0,os,gaussian,2335410.0,4.0989068799999995,4689270.0,8.29883264,49.8032742836305,49.391366928445485
720p,1280,720,128,128,3,16,256,50.0,os,sobel,2353860.0,4.19992576,4689270.0,8.29883264,50.19672571636949,50.60863307155451
720p,1280,720,128,128,3,16,256,50.0,ws,gaussian,1013370.0,1.14210158,2045190.0,2.38263274,49.54894166312177,47.93443659302692
720p,1280,720,128,128,3,16,256,50.0,ws,sobel,1031820.0,1.24053116,2045190.0,2.38263274,50.45105833687824,52.065563406973084
720p,1280,720,128,128,3,16,256,200.0,os,gaussian,2268600.0,4.10590688,4541810.0,8.31283264,49.949249308095226,49.392391953653
720p,1280,720,128,128,3,16,256,200.0,os,sobel,2273210.0,4.20692576,4541810.0,8.31283264,50.05075069190477,50.607608046346996
720p,1280,720,128,128,3,16,256,200.0,ws,gaussian,946560.0,1.14410158,1897730.0,2.38663274,49.87853909671028,47.937898480350185
720p,1280,720,128,128,3,16,256,200.0,ws,sobel,951170.0,1.24253116,1897730.0,2.38663274,50.121460903289716,52.062101519649815
720p,1280,720,128,128,3,16,256,800.0,os,gaussian,2251900.0,4.12290688,4504930.0,8.34683264,49.987458184699875,49.394866985137014
720p,1280,720,128,128,3,16,256,800.0,os,sobel,2253030.0,4.22392576,4504930.0,8.34683264,50.012541815300125,50.60513301486299
720p,1280,720,128,128,3,16,256,800.0,ws,gaussian,929860.0,1.15110158,1860850.0,2.40063274,49.969637531235726,47.94992423539138
720p,1280,720,128,128,3,16,256,800.0,ws,sobel,930990.0,1.24953116,1860850.0,2.40063274,50.03036246876428,52.05007576460863
720p,1280,720,128,128,3,16,1024,50.0,os,gaussian,2430670.0,0.98230688,4879790.0,2.06563264,49.81095497962003,47.55477140407696
720p,1280,720,128,128,3,16,1024,50.0,os,sobel,2449120.0,1.08332576,4879790.0,2.06563264,50.18904502037997,52.445228595923034
720p,1280,720,128,128,3,16,1024,50.0,ws,gaussian,1211510.0,1.4849015799999998,2441470.0,3.06823274,49.62215386631824,48.39598902135435
720p,1280,720,128,128,3,16,1024,50.0,ws,sobel,1229960.0,1.58333116,2441470.0,3.06823274,50.37784613368176,51.60401097864564
720p,1280,720,128,128,3,16,1024,200.0,os,gaussian,2292410.0,0.98310688,4589430.0,2.0672326400000003,49.94977589809628,47.556663965986914
720p,1280,720,128,128,3,16,1024,200.0,os,sobel,2297020.0,1.08412576,4589430.0,2.0672326400000003,50.050224101903716,52.44333603401308
720p,1280,720,128,128,3,16,1024,200.0,ws,gaussian,996110.0,1.4861015800000001,1996830.0,3.0706327399999997,49.88456703875643,48.397242712913965
720p,1280,720,128,128,3,16,1024,200.0,ws,sobel,1000720.0,1.5845311599999998,1996830.0,3.0706327399999997,50.11543296124357,51.60275728708604
720p,1280,720,128,128,3,16,1024,800.0,os,gaussian,2257870.0,0.98930688,4516870.0,2.07963264,49.98749133802832,47.57123258076966
720p,1280,720,128,128,3,16,1024,800.0,os,sobel,2259000.0,1.09032576,4516870.0,2.07963264,50.01250866197168,52.42876741923036
720p,1280,720,128,128,3,16,1024,800.0,ws,gaussian,942270.0,1.49270158,1885670.0,3.08383274,49.97003717511548,48.40410313563245
720p,1280,720,128,128,3,16,1024,800.0,ws,sobel,943400.0,1.59113116,1885670.0,3.08383274,50.02996282488452,51.59589686436755
720p,1280,720,128,128,3,16,4096,50.0,os,gaussian,2430670.0,0.98230688,4879790.0,2.06563264,49.81095497962003,47.55477140407696
720p,1280,720,128,128,3,16,4096,50.0,os,sobel,2449120.0,1.08332576,4879790.0,2.06563264,50.18904502037997,52.445228595923034
720p,1280,720,128,128,3,16,4096,50.0,ws,gaussian,1237610.0,1.61540158,2493670.0,3.32923274,49.63006332032707,48.52173777433175
720p,1280,720,128,128,3,16,4096,50.0,ws,sobel,1256060.0,1.71383116,2493670.0,3.32923274,50.36993667967293,51.478262225668246
720p,1280,720,128,128,3,16,4096,200.0,os,gaussian,2292410.0,0.98310688,4589430.0,2.0672326400000003,49.94977589809628,47.556663965986914
720p,1280,720,128,128,3,16,4096,200.0,os,sobel,2297020.0,1.08412576,4589430.0,2.0672326400000003,50.050224101903716,52.44333603401308
720p,1280,720,128,128,3,16,4096,200.0,ws,gaussian,1002610.0,1.61610158,2009830.0,3.33063274,49.88531368324684,48.52235914788972
720p,1280,720,128,128,3,16,4096,200.0,ws,sobel,1007220.0,1.71453116,2009830.0,3.33063274,50.11468631675315,51.477640852110284
720p,1280,720,128,128,3,16,4096,800.0,os,gaussian,2257870.0,0.98930688,4516870.0,2.07963264,49.98749133802832,47.57123258076966
720p,1280,720,128,128,3,16,4096,800.0,os,sobel,2259000.0,1.09032576,4516870.0,2.07963264,50.01250866197168,52.42876741923036
720p,1280,720,128,128,3,16,4096,800.0,ws,gaussian,943870.0,1.62070158,1888870.0,3.3398327400000003,49.97008793617348,48.5264295001791
720p,1280,720,128,128,3,16,4096,800.0,ws,sobel,945000.0,1.71913116,1888870.0,3.3398327400000003,50.02991206382652,51.473570499820894
720p,1280,720,128,128,3,32,256,50.0,os,gaussian,2133810.0,4.09851088,4286070.0,8.29674464,49.784767864267266,49.3990240490275
720p,1280,720,128,128,3,32,256,50.0,os,sobel,2152260.0,4.19823376,4286070.0,8.29674464,50.215232135732734,50.600975950972504
720p,1280,720,128,128,3,32,256,50.0,ws,gaussian,1016250.0,1.1430015800000002,2050950.0,2.3844327400000003,49.55020843999122,47.935995879674095
720p,1280,720,128,128,3,32,256,50.0,ws,sobel,1034700.0,1.2414311599999999,2050950.0,2.3844327400000003,50.44979156000877,52.064004120325905
720p,1280,720,128,128,3,32,256,200.0,os,gaussian,2067000.0,4.10581088,4138610.0,8.31134464,49.944304971959184,49.400079744497276
720p,1280,720,128,128,3,32,256,200.0,os,sobel,2071610.0,4.20553376,4138610.0,8.31134464,50.055695028040816,50.59992025550273
720p,1280,720,128,128,3,32,256,200.0,ws,gaussian,949440.0,1.1453015800000002,1903490.0,2.38903274,49.8789066399088,47.93997004829662
720p,1280,720,128,128,3,32,256,200.0,ws,sobel,954050.0,1.24373116,1903490.0,2.38903274,50.121093360091194,52.06002995170338
720p,1280,720,128,128,3,32,256,800.0,os,gaussian,2050300.0,4.1216108799999995,4101730.0,8.342944639999999,49.986225324436276,49.402352021360166
720p,1280,720,128,128,3,32,256,800.0,os,sobel,2051430.0,4.221333759999999,4101730.0,8.342944639999999,50.013774675563724,50.59764797863983
720p,1280,720,128,128,3,32,256,800.0,ws,gaussian,932740.0,1.15110158,1866610.0,2.40063274,49.96973122398359,47.94992423539138
720p,1280,720,128,128,3,32,256,800.0,ws,sobel,933870.0,1.24953116,1866610.0,2.40063274,50.03026877601642,52.05007576460863
720p,1280,720,128,128,3,32,1024,50.0,os,gaussian,2229070.0,0.98191088,4476590.0,2.06354464,49.79392796749311,47.58369947354277
720p,1280,720,128,128,3,32,1024,50.0,os,sobel,2247520.0,1.08163376,4476590.0,2.06354464,50.20607203250689,52.416300526457235
720p,1280,720,128,128,3,32,1024,50.0,ws,gaussian,1228830.0,1.55800158,2476110.0,3.21443274,49.627439814870904,48.468943232577956
720p,1280,720,128,128,3,32,1024,50.0,ws,sobel,1247280.0,1.65643116,2476110.0,3.21443274,50.37256018512909,51.531056767422044
720p,1280,720,128,128,3,32,1024,200.0,os,gaussian,2090810.0,0.98301088,4186230.0,2.06574464,49.94493852463911,47.58627281250019
720p,1280,720,128,128,3,32,1024,200.0,os,sobel,2095420.0,1.08273376,4186230.0,2.06574464,50.05506147536089,52.4137271874998
720p,1280,720,128,128,3,32,1024,200.0,ws,gaussian,1002600.0,1.55950158,2009810.0,3.21743274,49.88531254198158,48.470370821178385
720p,1280,720,128,128,3,32,1024,200.0,ws,sobel,1007210.0,1.65793116,2009810.0,3.21743274,50.114687458018416,51.52962917882162
720p,1280,720,128,128,3,32,1024,800.0,os,gaussian,2056270.0,0.98801088,4113670.0,2.07574464,49.98626530567595,47.597901059737296
720p,1280,720,128,128,3,32,1024,800.0,os,sobel,2057400.0,1.08773376,4113670.0,2.07574464,50.01373469432404,52.40209894026272
720p,1280,720,128,128,3,32,1024,800.0,ws,gaussian,946060.0,1.56550158,1893250.0,3.22943274,49.97015713719794,48.47605465224831
720p,1280,720,128,128,3,32,1024,800.0,ws,sobel,947190.0,1.66393116,1893250.0,3.22943274,50.02984286280206,51.523945347751685
720p,1280,720,128,128,3,32,4096,50.0,os,gaussian,2229070.0,0.98191088,4476590.0,2.06354464,49.79392796749311,47.58369947354277
720p,1280,720,128,128,3,32,4096,50.0,os,sobel,2247520.0,1.08163376,4476590.0,2.06354464,50.20607203250689,52.416300526457235
720p,1280,720,128,128,3,32,4096,50.0,ws,gaussian,1535410.0,3.0909015799999997,3089270.0,6.28023274,49.701385764274406,49.2163540423185
720p,1280,720,128,128,3,32,4096,50.0,ws,sobel,1553860.0,3.18933116,3089270.0,6.28023274,50.298614235725594,50.7836459576815
720p,1280,720,128,128,3,32,4096,200.0,os,gaussian,2090810.0,0.98301088,4186230.0,2.06574464,49.94493852463911,47.58627281250019
720p,1280,720,128,128,3,32,4096,200.0,os,sobel,2095420.0,1.08273376,4186230.0,2.06574464,50.05506147536089,52.4137271874998
720p,1280,720,128,128,3,32,4096,200.0,ws,gaussian,1079230.0,3.09210158,2163070.0,6.28263274,49.893438492512956,49.21665339935181
720p,1280,720,128,128,3,32,4096,200.0,ws,sobel,1083840.0,3.19053116,2163070.0,6.28263274,50.106561507487044,50.78334660064818
