resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,stage,stage_op,component,action,count
hires,2048,2048,128,128,5,16,1024,800.0,os,run_692958dc3c87,432f5fccbcc1,380ad9e1afa5,full,sobel_3x3,sobel,accelerator.mac_array,mac,75497472.0
hires,2048,2048,128,128,5,16,1024,800.0,os,run_692958dc3c87,432f5fccbcc1,380ad9e1afa5,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,5,16,1024,800.0,os,run_692958dc3c87,432f5fccbcc1,380ad9e1afa5,full,sobel_3x3,sobel,accelerator.filter_sram,read,4718592.0
hires,2048,2048,128,128,5,16,1024,800.0,os,run_692958dc3c87,432f5fccbcc1,380ad9e1afa5,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,16777216.0
hires,2048,2048,128,128,5,16,1024,800.0,os,run_692958dc3c87,432f5fccbcc1,380ad9e1afa5,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,37888000.0
hires,2048,2048,128,128,5,16,1024,800.0,os,run_692958dc3c87,432f5fccbcc1,380ad9e1afa5,full,sobel_3x3,sobel,accelerator.filter_dram,read,204800.0
hires,2048,2048,128,128,5,16,1024,800.0,os,run_692958dc3c87,432f5fccbcc1,380ad9e1afa5,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,8388608.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,735.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,5328000.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,24000.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,1776000.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,32,256,800.0,ws,run_692a539baf8c,38d94dcef542,692a539baf8c,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,gaussian_k5,gaussian,accelerator.mac_array,mac,2688000.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,gaussian_k5,gaussian,accelerator.ifmap_sram,read,2688000.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,gaussian_k5,gaussian,accelerator.filter_sram,read,84000.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,gaussian_k5,gaussian,accelerator.ofmap_sram,write,322560.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,gaussian_k5,gaussian,accelerator.ifmap_dram,read,2688000.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,gaussian_k5,gaussian,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,gaussian_k5,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,60480.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,968250.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,4500.0
1080p,1920,1080,128,128,5,32,4096,50.0,os,run_6944ece96afd,c192141f4ea0,6944ece96afd,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,gaussian_k5,gaussian,accelerator.mac_array,mac,2560000.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,gaussian_k5,gaussian,accelerator.ifmap_sram,read,2560000.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,gaussian_k5,gaussian,accelerator.filter_sram,read,250.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,gaussian_k5,gaussian,accelerator.ofmap_sram,write,204800.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,gaussian_k5,gaussian,accelerator.ifmap_dram,read,3278000.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,gaussian_k5,gaussian,accelerator.filter_dram,read,4000.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,gaussian_k5,gaussian,accelerator.ofmap_dram,write,204800.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1843200.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,180.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,204800.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,1640000.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,2000.0
720p,1280,720,128,128,5,16,4096,200.0,ws,run_695e6cf13aa3,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,204800.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5017600.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5017600.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,39200.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,307200.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,16534000.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,64000.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,102400.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1843200.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,14400.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,409600.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,922000.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
720p,1280,720,128,128,7,128,1024,200.0,os,run_69abb86f964c,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,204800.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,gaussian_k3,gaussian,accelerator.mac_array,mac,7372800.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,gaussian_k3,gaussian,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,gaussian_k3,gaussian,accelerator.filter_sram,read,450.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,gaussian_k3,gaussian,accelerator.ofmap_sram,write,1638400.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,gaussian_k3,gaussian,accelerator.ifmap_dram,read,8850000.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,gaussian_k3,gaussian,accelerator.filter_dram,read,10000.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,gaussian_k3,gaussian,accelerator.ofmap_dram,write,1638400.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,900.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3276800.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,8850000.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,10000.0
720p,1280,720,128,128,3,8,256,200.0,ws,run_69ed72c16e71,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,3276800.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.mac_array,mac,17694720.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.filter_sram,read,1080.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ofmap_sram,write,3932160.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ifmap_dram,read,21240000.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.filter_dram,read,24000.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ofmap_dram,write,3932160.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.mac_array,mac,35389440.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.filter_sram,read,2160.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,7864320.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,21240000.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.filter_dram,read,24000.0
1080p,1920,1080,128,128,3,8,256,200.0,ws,run_69ed72c16e71,370e94e54049,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,7864320.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.mac_array,mac,37748736.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.filter_sram,read,2304.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ofmap_sram,write,8388608.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ifmap_dram,read,45312000.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.filter_dram,read,51200.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,gaussian_k3,gaussian,accelerator.ofmap_dram,write,8388608.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.mac_array,mac,75497472.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.filter_sram,read,4608.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,16777216.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,45312000.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.filter_dram,read,51200.0
hires,2048,2048,128,128,3,8,256,200.0,ws,run_69ed72c16e71,73c0361acbdc,1a04fe4b845d,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,16777216.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,gaussian_k7,gaussian,accelerator.mac_array,mac,40140800.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,40140800.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,gaussian_k7,gaussian,accelerator.filter_sram,read,5017600.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,2457600.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,82460000.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,gaussian_k7,gaussian,accelerator.filter_dram,read,20000.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,819200.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,1843200.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3276800.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,23560000.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,5000.0
720p,1280,720,128,128,7,8,256,50.0,os,run_69f7330610d8,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,1638400.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.mac_array,mac,96337920.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,96337920.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.filter_sram,read,12042240.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,5898240.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,197904000.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.filter_dram,read,48000.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,1966080.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.mac_array,mac,35389440.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.filter_sram,read,4423680.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,7864320.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,56544000.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,8,256,50.0,os,run_69f7330610d8,10de49131133,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,3932160.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.mac_array,mac,205520896.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,205520896.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.filter_sram,read,25690112.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,12582912.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,422195200.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.filter_dram,read,102400.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,4194304.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.mac_array,mac,75497472.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.filter_sram,read,9437184.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,16777216.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,120627200.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.filter_dram,read,25600.0
hires,2048,2048,128,128,7,8,256,50.0,os,run_69f7330610d8,3507f80fbc09,3bff45f0cbc7,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,8388608.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,gaussian_k5,gaussian,accelerator.mac_array,mac,20480000.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,gaussian_k5,gaussian,accelerator.ifmap_sram,read,20480000.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,gaussian_k5,gaussian,accelerator.filter_sram,read,160000.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,gaussian_k5,gaussian,accelerator.ofmap_sram,write,2457600.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,gaussian_k5,gaussian,accelerator.ifmap_dram,read,1437160000.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,gaussian_k5,gaussian,accelerator.filter_dram,read,160000.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,gaussian_k5,gaussian,accelerator.ofmap_dram,write,819200.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,115200.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3276800.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,38285000.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,60000.0
720p,1280,720,128,128,5,128,256,50.0,os,run_6a149dbdfbd1,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,1638400.0
