resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,energy_model,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,num_pes,cycles_x_pes,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps
hires,2048,2048,128,128,7,32,256,200.0,is,51075072.0,13354496.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,7840751616.0,7823872000.0,102400.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,7823872000.0,102400.0,16777216.0,7840751616.0,10255622144.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,51.075072,1024,52300873728.0,26.14679818757769,10.255622144,523.8066394095944,0.30766866432
hires,2048,2048,128,128,7,32,256,200.0,os,29608704.0,5540608.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,4136486912.0,4123392000.0,512000.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,4123392000.0,512000.0,12582912.0,4136486912.0,6639437824.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,29.608704,1024,30319312896.0,18.712767705064024,6.639437824,196.58514925722008,0.19918313472
hires,2048,2048,128,128,7,32,256,200.0,ws,12889088.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,274057216.0,256768000.0,512000.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,256768000.0,512000.0,16777216.0,274057216.0,2618810368.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,12.889088,1024,13198426112.0,0.0,2.618810368,33.75407728846438,0.07856431104
hires,2048,2048,128,128,7,32,256,800.0,is,37544448.0,0.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,7867580416.0,7850393600.0,409600.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,7850393600.0,409600.0,16777216.0,7867580416.0,10282450944.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,37.544448,1024,38445514752.0,0.0,10.282450944,386.04894477955895,0.30847352832
hires,2048,2048,128,128,7,32,256,800.0,os,23907840.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,4150566912.0,4137369600.0,614400.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,4137369600.0,614400.0,12582912.0,4150566912.0,6653517824.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,23.90784,1024,24481628160.0,0.0,6.653517824,159.07123957334016,0.19960553472
hires,2048,2048,128,128,7,32,256,800.0,ws,12712960.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,275030016.0,257638400.0,614400.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,257638400.0,614400.0,16777216.0,275030016.0,2619783168.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,12.71296,1024,13018071040.0,0.0,2.619783168,33.30519862345729,0.07859349504
hires,2048,2048,128,128,7,32,1024,50.0,is,39785216.0,0.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,1323593216.0,1306764800.0,51200.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,1306764800.0,51200.0,16777216.0,1323593216.0,3738463744.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,39.785216,1024,40740061184.0,0.0,3.738463744,148.7355875632087,0.11215391232
hires,2048,2048,128,128,7,32,1024,50.0,os,26069760.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,473830912.0,460761600.0,486400.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,460761600.0,486400.0,12582912.0,473830912.0,2976781824.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,26.069760000000002,1024,26695434240.0,0.0,2.976781824,77.60398772404226,0.08930345472
hires,2048,2048,128,128,7,32,1024,50.0,ws,15407104.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,319407616.0,302144000.0,486400.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,302144000.0,486400.0,16777216.0,319407616.0,2664160768.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,15.407104,1024,15776874496.0,0.0,2.664160768,41.047002025295875,0.07992482304
hires,2048,2048,128,128,7,32,1024,200.0,is,38060800.0,0.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,1324476416.0,1307596800.0,102400.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,1307596800.0,102400.0,16777216.0,1324476416.0,3739346944.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,38.0608,1024,38974259200.0,0.0,3.739346944,142.3225361661952,0.11218040832
hires,2048,2048,128,128,7,32,1024,200.0,os,24408320.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,474150912.0,461056000.0,512000.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,461056000.0,512000.0,12582912.0,474150912.0,2977101824.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,24.40832,1024,24994119680.0,0.0,2.977101824,72.66605399277567,0.08931305472
hires,2048,2048,128,128,7,32,1024,200.0,ws,13342720.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,319625216.0,302336000.0,512000.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,302336000.0,512000.0,16777216.0,319625216.0,2664378368.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,13.34272,1024,13662945280.0,0.0,2.664378368,35.55005453828096,0.07993135104
hires,2048,2048,128,128,7,32,1024,800.0,is,37629696.0,0.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,1328111616.0,1310924800.0,409600.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,1310924800.0,409600.0,16777216.0,1328111616.0,3742982144.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,37.629695999999996,1024,38532808704.0,0.0,3.742982144,140.8472802121482,0.11228946432
hires,2048,2048,128,128,7,32,1024,800.0,os,23993088.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,475430912.0,462233600.0,614400.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,462233600.0,614400.0,12582912.0,475430912.0,2978381824.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,23.993088,1024,24568922112.0,0.0,2.978381824,71.46057720083252,0.08935145472
hires,2048,2048,128,128,7,32,1024,800.0,ws,12826624.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,320495616.0,303104000.0,614400.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,303104000.0,614400.0,16777216.0,320495616.0,2665248768.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,12.826624,1024,13134462976.0,0.0,2.665248768,34.18614381359924,0.07995746304
hires,2048,2048,128,128,7,32,4096,50.0,is,42687232.0,0.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,260118016.0,243289600.0,51200.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,243289600.0,51200.0,16777216.0,260118016.0,2674988544.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,42.687232,1024,43711725568.0,0.0,2.674988544,114.18785657507021,0.08024965632
hires,2048,2048,128,128,7,32,4096,50.0,os,28971776.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,256358912.0,243289600.0,486400.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,243289600.0,486400.0,12582912.0,256358912.0,2759309824.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,28.971776000000002,1024,29667098624.0,0.0,2.759309824,79.94210613552742,0.08277929472
hires,2048,2048,128,128,7,32,4096,50.0,ws,20505856.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,393058816.0,375795200.0,486400.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,375795200.0,486400.0,16777216.0,393058816.0,2737811968.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,20.505855999999998,1024,20997996544.0,0.0,2.737811968,56.1411779708846,0.08213435904
hires,2048,2048,128,128,7,32,4096,200.0,is,38786304.0,0.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,260233216.0,243353600.0,102400.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,243353600.0,102400.0,16777216.0,260233216.0,2675103744.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,38.786304,1024,39717175296.0,0.0,2.675103744,103.75738704632218,0.08025311232
hires,2048,2048,128,128,7,32,4096,200.0,os,25133824.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,256448512.0,243353600.0,512000.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,243353600.0,512000.0,12582912.0,256448512.0,2759399424.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,25.133824,1024,25737035776.0,0.0,2.759399424,69.35425946851738,0.08278198272
hires,2048,2048,128,128,7,32,4096,200.0,ws,14617344.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,393148416.0,375859200.0,512000.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,375859200.0,512000.0,16777216.0,393148416.0,2737901568.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,14.617344000000001,1024,14968160256.0,0.0,2.737901568,40.02084905759539,0.08213704704
hires,2048,2048,128,128,7,32,4096,800.0,is,37810944.0,0.0,281018368,268828672.0,243269632.0,8781824.0,16777216.0,260694016.0,243507200.0,409600.0,16777216.0,281018368.0,1946157056.0,70254592.0,117440512.0,2133852160.0,243507200.0,409600.0,16777216.0,260694016.0,2675564544.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,37.810944,1024,38718406656.0,0.0,2.675564544,101.16562114156955,0.08026693632
hires,2048,2048,128,128,7,32,4096,800.0,os,24174336.0,0.0,281018368,281411584.0,243269632.0,8781824.0,29360128.0,256704512.0,243507200.0,614400.0,12582912.0,281018368.0,1946157056.0,70254592.0,205520896.0,2221932544.0,243507200.0,614400.0,12582912.0,256704512.0,2759655424.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,24.174336,1024,24754520064.0,0.0,2.759655424,66.71283746399847,0.08278966272
hires,2048,2048,128,128,7,32,4096,800.0,ws,13145088.0,0.0,281018368,260064000.0,243269632.0,17152.0,16777216.0,393404416.0,376012800.0,614400.0,16777216.0,281018368.0,1946157056.0,137216.0,117440512.0,2063734784.0,376012800.0,614400.0,16777216.0,393404416.0,2738157568.0,0.274432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,13.145088,1024,13460570112.0,0.0,2.738157568,35.993322189225985,0.08214472704
hires,2048,2048,128,128,7,64,256,50.0,is,165851904.0,139897600.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,7823258112.0,7810611200.0,64000.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,7810611200.0,64000.0,12582912.0,7823258112.0,10173641216.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,165.851904,4096,679329398784.0,84.35091586286522,10.173641216,1687.3177662864753,0.30520923648
hires,2048,2048,128,128,7,64,256,50.0,os,161933056.0,140762880.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,7824154112.0,7810611200.0,960000.0,12582912.0,281018368.0,1946157056.0,35127296.0,205520896.0,2186805248.0,7810611200.0,960000.0,12582912.0,7824154112.0,10291977728.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,161.933056,4096,663277797376.0,86.92658773758953,10.291977728,1666.6114057789769,0.30875933184
hires,2048,2048,128,128,7,64,256,50.0,ws,9339904.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,269875712.0,256332800.0,960000.0,12582912.0,281018368.0,1946157056.0,137216.0,88080384.0,2034374656.0,256332800.0,960000.0,12582912.0,269875712.0,2585268736.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,9.339903999999999,4096,38256246784.0,0.0,2.585268736,24.14616180844134,0.07755806208
hires,2048,2048,128,128,7,64,256,200.0,is,51024640.0,25711360.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,7836557312.0,7823872000.0,102400.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,7823872000.0,102400.0,12582912.0,7836557312.0,10186940416.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,51.024640000000005,4096,208996925440.0,50.39008604470311,10.186940416,519.7849674278503,0.30560821248
hires,2048,2048,128,128,7,64,256,200.0,os,47295744.0,26766592.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,7837427712.0,7823872000.0,972800.0,12582912.0,281018368.0,1946157056.0,35127296.0,205520896.0,2186805248.0,7823872000.0,972800.0,12582912.0,7837427712.0,10305251328.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,47.295744,4096,193723367424.0,56.59408170003627,10.305251328,487.39452866474807,0.30915753984
hires,2048,2048,128,128,7,64,256,200.0,ws,8698880.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,270323712.0,256768000.0,972800.0,12582912.0,281018368.0,1946157056.0,137216.0,88080384.0,2034374656.0,256768000.0,972800.0,12582912.0,270323712.0,2585716736.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.69888,4096,35630612480.0,0.0,2.585716736,22.492839600455685,0.07757150208
hires,2048,2048,128,128,7,64,256,800.0,is,25153024.0,0.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,7863386112.0,7850393600.0,409600.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,7850393600.0,409600.0,12582912.0,7863386112.0,10213769216.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,25.153024,4096,103026786304.0,0.0,10.213769216,256.9071822205091,0.30641307648
hires,2048,2048,128,128,7,64,256,800.0,os,20368896.0,0.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,7864000512.0,7850393600.0,1024000.0,12582912.0,281018368.0,1946157056.0,35127296.0,205520896.0,2186805248.0,7850393600.0,1024000.0,12582912.0,7864000512.0,10331824128.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,20.368896,4096,83430998016.0,0.0,10.331824128,210.44785115352266,0.30995472384
hires,2048,2048,128,128,7,64,256,800.0,ws,8538624.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,271245312.0,257638400.0,1024000.0,12582912.0,281018368.0,1946157056.0,137216.0,88080384.0,2034374656.0,257638400.0,1024000.0,12582912.0,271245312.0,2586638336.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.538624,4096,34974203904.0,0.0,2.586638336,22.086332175089666,0.07759915008
hires,2048,2048,128,128,7,64,1024,50.0,is,39372800.0,12057856.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,1319411712.0,1306764800.0,64000.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,1306764800.0,64000.0,12582912.0,1319411712.0,3669794816.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,39.3728,4096,161270988800.0,30.624837451235372,3.669794816,144.4900973314048,0.11009384448
hires,2048,2048,128,128,7,64,1024,50.0,os,35551744.0,13020928.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,1320307712.0,1306764800.0,960000.0,12582912.0,281018368.0,1946157056.0,35127296.0,205520896.0,2186805248.0,1306764800.0,960000.0,12582912.0,1320307712.0,3788131328.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,35.55174400000001,4096,145619943424.0,36.625286230683926,3.788131328,134.67467521143607,0.11364393984
hires,2048,2048,128,128,7,64,1024,50.0,ws,11153920.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,315686912.0,302144000.0,960000.0,12582912.0,281018368.0,1946157056.0,137216.0,88080384.0,2034374656.0,302144000.0,960000.0,12582912.0,315686912.0,2631079936.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,11.15392,4096,45686456320.0,0.0,2.631079936,29.34685511974912,0.07893239808
hires,2048,2048,128,128,7,64,1024,200.0,is,25653504.0,0.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,1320282112.0,1307596800.0,102400.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,1307596800.0,102400.0,12582912.0,1320282112.0,3670665216.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,25.653504,4096,105076752384.0,0.0,3.670665216,94.16542480131687,0.11011995648
hires,2048,2048,128,128,7,64,1024,200.0,os,20869376.0,0.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,1321152512.0,1307596800.0,972800.0,12582912.0,281018368.0,1946157056.0,35127296.0,205520896.0,2186805248.0,1307596800.0,972800.0,12582912.0,1321152512.0,3788976128.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,20.869376,4096,85480964096.0,0.0,3.788976128,79.07356747025612,0.11366928384
hires,2048,2048,128,128,7,64,1024,200.0,ws,9152512.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,315891712.0,302336000.0,972800.0,12582912.0,281018368.0,1946157056.0,137216.0,88080384.0,2034374656.0,302336000.0,972800.0,12582912.0,315891712.0,2631284736.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,9.152512,4096,37488689152.0,0.0,2.631284736,24.08286512165683,0.07893854208
hires,2048,2048,128,128,7,64,1024,800.0,is,25238272.0,0.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,1323917312.0,1310924800.0,409600.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,1310924800.0,409600.0,12582912.0,1323917312.0,3674300416.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,25.238272,4096,103375962112.0,0.0,3.674300416,92.73299330872115,0.11022901248
hires,2048,2048,128,128,7,64,1024,800.0,os,20454144.0,0.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,1324531712.0,1310924800.0,1024000.0,12582912.0,281018368.0,1946157056.0,35127296.0,205520896.0,2186805248.0,1310924800.0,1024000.0,12582912.0,1324531712.0,3792355328.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,20.454144,4096,83780173824.0,0.0,3.792355328,77.56938197807924,0.11377065984
hires,2048,2048,128,128,7,64,1024,800.0,ws,8652288.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,316710912.0,303104000.0,1024000.0,12582912.0,281018368.0,1946157056.0,137216.0,88080384.0,2034374656.0,303104000.0,1024000.0,12582912.0,316710912.0,2632103936.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.652287999999999,4096,35439771648.0,0.0,2.632103936,22.773721300205565,0.07896311808
hires,2048,2048,128,128,7,64,4096,50.0,is,30216960.0,0.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,255936512.0,243289600.0,64000.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,243289600.0,64000.0,12582912.0,255936512.0,2606319616.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,30.21696,4096,123768668160.0,0.0,2.606319616,78.75505558388735,0.07818958848
hires,2048,2048,128,128,7,64,4096,50.0,os,25432832.0,0.0,281018368,277020672.0,243269632.0,4390912.0,29360128.0,256832512.0,243289600.0,960000.0,12582912.0,281018368.0,1946157056.0,35127296.0,205520896.0,2186805248.0,243289600.0,960000.0,12582912.0,256832512.0,2724656128.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,25.432831999999998,4096,104172879872.0,0.0,2.724656128,69.29572156119448,0.08173968384
hires,2048,2048,128,128,7,64,4096,50.0,ws,18399744.0,0.0,281018368,255869696.0,243269632.0,17152.0,12582912.0,496691712.0,483148800.0,960000.0,12582912.0,281018368.0,1946157056.0,137216.0,88080384.0,2034374656.0,483148800.0,960000.0,12582912.0,496691712.0,2812084736.0,0.08388608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,18.399744,4096,75365351424.0,0.0,2.812084736,51.74163924870758,0.08436254208
hires,2048,2048,128,128,7,64,4096,200.0,is,26379008.0,0.0,281018368,260243456.0,243269632.0,4390912.0,12582912.0,256038912.0,243353600.0,102400.0,12582912.0,281018368.0,1946157056.0,35127296.0,88080384.0,2069364736.0,243353600.0,102400.0,12582912.0,256038912.0,2606422016.0,0.068608,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,26.379008,4096,108048416768.0,0.0,2.606422016,68.75482721144012,0.07819266048
