resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,energy_model,mac_pj,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,sram_ifmap_read_pj_per_action,sram_filter_read_pj_per_action,sram_ofmap_write_pj_per_action,dram_ifmap_read_pj_per_action,dram_filter_read_pj_per_action,dram_ofmap_write_pj_per_action,accelergy_architecture,accelergy_action_count,accelergy_output_dir,accelergy_ert,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
720p,1280,720,128,128,3,32,256,800.0,is,run_aa6da31d98b7,2ce57424fa1a,aa6da31d98b7,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,30818.0,30719.0,0.0,308180.0,0.0,1843200,1184000.0,921600.0,57600.0,204800.0,1396800.0,1184000.0,8000.0,204800.0,0.58595657410723,28.125,0.4429133858267742,0.024300000000000002,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_256_word_1/outputs/ERT.yaml,1843200.0,7372800.0,460800.0,1433600.0,9267200.0,1184000.0,8000.0,204800.0,1396800.0,12507200.0,0.0125072
1080p,1920,1080,128,128,3,8,256,800.0,os,run_aadcb769431e,0fb41a25fe1c,aadcb769431e,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,20689.0,20607.0,0.0,310335.0,0.0,967680,1411200.0,967680.0,120960.0,322560.0,1895520.0,1776000.0,12000.0,107520.0,4.891541709127966,12.5,4.891304347826053,0.8748,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,967680.0,7741440.0,967680.0,2257920.0,10967040.0,1776000.0,12000.0,107520.0,1895520.0,13830240.0,0.01383024
1080p,1920,1080,128,128,3,8,256,800.0,os,run_aadcb769431e,0fb41a25fe1c,aadcb769431e,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,20698.0,20607.0,0.0,310470.0,0.0,1935360,1639680.0,967680.0,241920.0,430080.0,2003040.0,1776000.0,12000.0,215040.0,9.783083418255933,25.0,9.782608695652106,0.8748,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,1935360.0,7741440.0,1935360.0,3010560.0,12687360.0,1776000.0,12000.0,215040.0,2003040.0,16625760.0,0.01662576
720p,1280,720,128,128,11,64,4096,800.0,is,run_ab13793307d7,f57c5e97c15c,ab13793307d7,full,128,128,50,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,99011.0,97791.0,0.0,4950550.0,0.0,99123200,102310400.0,99123200.0,1548800.0,1638400.0,332078400.0,330400000.0,40000.0,1638400.0,0.4949330715505516,94.53125,0.3721702755905527,0.031275000000000004,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,99123200.0,792985600.0,12390400.0,11468800.0,816844800.0,330400000.0,40000.0,1638400.0,332078400.0,1248046400.0,1.2480464
720p,1280,720,128,128,11,64,4096,800.0,is,run_ab13793307d7,f57c5e97c15c,ab13793307d7,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49376.0,49151.0,0.0,2468800.0,0.0,14745600,9241600.0,7372800.0,230400.0,1638400.0,9078400.0,7400000.0,40000.0,1638400.0,0.146487355292873,14.0625,0.1102941176470585,0.031275000000000004,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,14745600.0,58982400.0,1843200.0,11468800.0,72294400.0,7400000.0,40000.0,1638400.0,9078400.0,96118400.0,0.0961184
1080p,1920,1080,128,128,11,64,4096,800.0,is,run_ab13793307d7,6ee038174f0d,ab13793307d7,full,128,128,120,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,99011.0,97791.0,0.0,11881320.0,0.0,237895680,245544960.0,237895680.0,3717120.0,3932160.0,796988160.0,792960000.0,96000.0,3932160.0,0.4949330715505516,94.53125,0.3721702755905527,0.07036875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,237895680.0,1903165440.0,29736960.0,27525120.0,1960427520.0,792960000.0,96000.0,3932160.0,796988160.0,2995311360.0,2.99531136
1080p,1920,1080,128,128,11,64,4096,800.0,is,run_ab13793307d7,6ee038174f0d,ab13793307d7,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49376.0,49151.0,0.0,5925120.0,0.0,35389440,22179840.0,17694720.0,552960.0,3932160.0,21788160.0,17760000.0,96000.0,3932160.0,0.146487355292873,14.0625,0.1102941176470585,0.07036875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,35389440.0,141557760.0,4423680.0,27525120.0,173506560.0,17760000.0,96000.0,3932160.0,21788160.0,230684160.0,0.23068416
hires,2048,2048,128,128,11,64,4096,800.0,is,run_ab13793307d7,6f0b8606ca53,ab13793307d7,full,128,128,256,gaussian_k11,gaussian,16384,1,121,1982464,19044,16384,99011.0,97791.0,0.0,25346816.0,0.0,507510784,523829248.0,507510784.0,7929856.0,8388608.0,1700241408.0,1691648000.0,204800.0,8388608.0,0.4949330715505516,94.53125,0.3721702755905527,0.142336,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,507510784.0,4060086272.0,63438848.0,58720256.0,4182245376.0,1691648000.0,204800.0,8388608.0,1700241408.0,6389997568.0,6.389997568
hires,2048,2048,128,128,11,64,4096,800.0,is,run_ab13793307d7,6f0b8606ca53,ab13793307d7,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49376.0,49151.0,0.0,12640256.0,0.0,75497472,47316992.0,37748736.0,1179648.0,8388608.0,46481408.0,37888000.0,204800.0,8388608.0,0.146487355292873,14.0625,0.1102941176470585,0.142336,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,75497472.0,301989888.0,9437184.0,58720256.0,370147328.0,37888000.0,204800.0,8388608.0,46481408.0,492126208.0,0.492126208
720p,1280,720,128,128,3,64,256,800.0,is,run_ab3b09f397be,9db709ac3999,ab3b09f397be,full,128,128,50,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,48989.0,48895.0,0.0,2449450.0,0.0,7372800,8307200.0,7372800.0,115200.0,819200.0,39339200.0,38480000.0,40000.0,819200.0,0.0736271602413334,14.0625,0.0553641732283465,0.0060750000000000005,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,7372800.0,58982400.0,921600.0,5734400.0,65638400.0,38480000.0,40000.0,819200.0,39339200.0,112350400.0,0.1123504
720p,1280,720,128,128,3,64,256,800.0,is,run_ab3b09f397be,9db709ac3999,ab3b09f397be,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49265.0,49151.0,0.0,2463250.0,0.0,14745600,9241600.0,7372800.0,230400.0,1638400.0,40158400.0,38480000.0,40000.0,1638400.0,0.146487355292873,14.0625,0.1102941176470585,0.0060750000000000005,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,14745600.0,58982400.0,1843200.0,11468800.0,72294400.0,38480000.0,40000.0,1638400.0,40158400.0,127198400.0,0.1271984
1080p,1920,1080,128,128,3,64,256,800.0,is,run_ab3b09f397be,d6c9a18d0772,ab3b09f397be,full,128,128,120,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,48989.0,48895.0,0.0,5878680.0,0.0,17694720,19937280.0,17694720.0,276480.0,1966080.0,94414080.0,92352000.0,96000.0,1966080.0,0.0736271602413334,14.0625,0.0553641732283465,0.01366875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,17694720.0,141557760.0,2211840.0,13762560.0,157532160.0,92352000.0,96000.0,1966080.0,94414080.0,269640960.0,0.26964096
1080p,1920,1080,128,128,3,64,256,800.0,is,run_ab3b09f397be,d6c9a18d0772,ab3b09f397be,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49265.0,49151.0,0.0,5911800.0,0.0,35389440,22179840.0,17694720.0,552960.0,3932160.0,96380160.0,92352000.0,96000.0,3932160.0,0.146487355292873,14.0625,0.1102941176470585,0.01366875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,4423680.0,27525120.0,173506560.0,92352000.0,96000.0,3932160.0,96380160.0,305276160.0,0.30527616
hires,2048,2048,128,128,3,64,256,800.0,is,run_ab3b09f397be,c559b55db68a,ab3b09f397be,full,128,128,256,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,48989.0,48895.0,0.0,12541184.0,0.0,37748736,42532864.0,37748736.0,589824.0,4194304.0,201416704.0,197017600.0,204800.0,4194304.0,0.0736271602413334,14.0625,0.0553641732283465,0.027648,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,37748736.0,301989888.0,4718592.0,29360128.0,336068608.0,197017600.0,204800.0,4194304.0,201416704.0,575234048.0,0.575234048
hires,2048,2048,128,128,3,64,256,800.0,is,run_ab3b09f397be,c559b55db68a,ab3b09f397be,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,49265.0,49151.0,0.0,12611840.0,0.0,75497472,47316992.0,37748736.0,1179648.0,8388608.0,205611008.0,197017600.0,204800.0,8388608.0,0.146487355292873,14.0625,0.1102941176470585,0.027648,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,9437184.0,58720256.0,370147328.0,197017600.0,204800.0,8388608.0,205611008.0,651255808.0,0.651255808
1080p,1920,1080,128,128,11,128,4096,200.0,ws,run_ab5108531a99,c10f85bae096,ab5108531a99,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,12172.0,7549.0,0.0,182580.0,0.0,13009920,13119255.0,13009920.0,1815.0,107520.0,14105520.0,13764000.0,234000.0,107520.0,0.7012518214333024,0.738525390625,0.6895597238504624,0.0175921875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs/ERT.yaml,13009920.0,104079360.0,14520.0,752640.0,104846520.0,13764000.0,234000.0,107520.0,14105520.0,131961960.0,0.13196196
1080p,1920,1080,128,128,11,128,4096,200.0,ws,run_ab5108531a99,c10f85bae096,ab5108531a99,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,12208.0,7549.0,0.0,183120.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,13997040.0,13764000.0,18000.0,215040.0,0.104318452775202,0.10986328125,0.1025791324736225,0.0175921875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_128_sram_4096_word_1/outputs/ERT.yaml,1935360.0,7741440.0,2160.0,1505280.0,9248880.0,13764000.0,18000.0,215040.0,13997040.0,25181280.0,0.02518128
720p,1280,720,128,128,5,64,256,200.0,ws,run_ab91ec6d63bf,da57fa8bdbab,ab91ec6d63bf,full,128,128,50,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,16949.0,16573.0,0.0,847450.0,0.0,20480000,21300450.0,20480000.0,1250.0,819200.0,21549200.0,20650000.0,80000.0,819200.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.009675,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,20480000.0,163840000.0,10000.0,5734400.0,169584400.0,20650000.0,80000.0,819200.0,21549200.0,211613600.0,0.2116136
720p,1280,720,128,128,5,64,256,200.0,ws,run_ab91ec6d63bf,da57fa8bdbab,ab91ec6d63bf,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17031.0,16573.0,0.0,851550.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,10518400.0,8850000.0,30000.0,1638400.0,0.4344415615760574,0.439453125,0.4327703311895173,0.009675,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,14745600.0,58982400.0,7200.0,11468800.0,70458400.0,8850000.0,30000.0,1638400.0,10518400.0,95722400.0,0.0957224
1080p,1920,1080,128,128,5,64,256,200.0,ws,run_ab91ec6d63bf,d4352d13be53,ab91ec6d63bf,full,128,128,120,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,16949.0,16573.0,0.0,2033880.0,0.0,49152000,51121080.0,49152000.0,3000.0,1966080.0,51718080.0,49560000.0,192000.0,1966080.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.02176875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,49152000.0,393216000.0,24000.0,13762560.0,407002560.0,49560000.0,192000.0,1966080.0,51718080.0,507872640.0,0.50787264
1080p,1920,1080,128,128,5,64,256,200.0,ws,run_ab91ec6d63bf,d4352d13be53,ab91ec6d63bf,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17031.0,16573.0,0.0,2043720.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,25244160.0,21240000.0,72000.0,3932160.0,0.4344415615760574,0.439453125,0.4327703311895173,0.02176875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,17280.0,27525120.0,169100160.0,21240000.0,72000.0,3932160.0,25244160.0,229733760.0,0.22973376
hires,2048,2048,128,128,5,64,256,200.0,ws,run_ab91ec6d63bf,fbc9c93e361b,ab91ec6d63bf,full,128,128,256,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,16949.0,16573.0,0.0,4338944.0,0.0,104857600,109058304.0,104857600.0,6400.0,4194304.0,110331904.0,105728000.0,409600.0,4194304.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.044032,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,104857600.0,838860800.0,51200.0,29360128.0,868272128.0,105728000.0,409600.0,4194304.0,110331904.0,1083461632.0,1.083461632
hires,2048,2048,128,128,5,64,256,200.0,ws,run_ab91ec6d63bf,fbc9c93e361b,ab91ec6d63bf,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,17031.0,16573.0,0.0,4359936.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,53854208.0,45312000.0,153600.0,8388608.0,0.4344415615760574,0.439453125,0.4327703311895173,0.044032,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,36864.0,58720256.0,360747008.0,45312000.0,153600.0,8388608.0,53854208.0,490098688.0,0.490098688
720p,1280,720,128,128,7,16,4096,800.0,is,run_abbb3e00f567,a2bb2f978728,abbb3e00f567,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,120998.0,120319.0,0.0,1209980.0,0.0,5017600,5740800.0,5017600.0,313600.0,409600.0,5441600.0,5024000.0,8000.0,409600.0,1.6290029006225115,76.5625,1.2348790322580367,0.2412,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_4096_word_1/outputs/ERT.yaml,5017600.0,40140800.0,2508800.0,2867200.0,45516800.0,5024000.0,8000.0,409600.0,5441600.0,55976000.0,0.055976
