resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_read_pj_per_access,sram_write_pj_per_access,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
hires,2048,2048,128,128,7,32,256,50.0,ws,run_8c75e2c8191e,b47a0cf120a6,933719adfa88,full,128,128,256,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,34788.0,32955.0,0.0,8905728.0,0.0,205520896,213922048.0,205520896.0,12544.0,8388608.0,219895808.0,211097600.0,409600.0,8388608.0,2.3790016689424975,2.392578125,2.3744624144406083,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,47269806.080000006,1353781556.0192,82628.2688,38657641.6768,1392521825.9648001,33775616000.0,65536000.0,1342177280.0,35183329280.0,36623120912.0448,36.6231209120448
hires,2048,2048,128,128,7,32,256,50.0,ws,run_8c75e2c8191e,b47a0cf120a6,933719adfa88,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18310.0,16477.0,0.0,4687360.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,53700608.0,45235200.0,76800.0,8388608.0,1.7478909995751657,1.7578125,1.7445029983645284,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,17364418.560000002,248653755.1872,30353.2416,38657641.6768,287341750.1056,7237632000.0,12288000.0,1342177280.0,8592097280.0,8896803448.6656,8.8968034486656
720p,1280,720,128,128,3,32,1024,200.0,ws,run_8c775e59dd1a,,,bottom_edge,128,80,10,gaussian_k3,gaussian,10240,1,9,92160,10660,10240,11565.0,10333.0,0.0,115650.0,0.0,921600,1024090.0,921600.0,90.0,102400.0,2468400.0,2362000.0,4000.0,102400.0,0.8709958385754379,0.87890625,0.8683068017366137,0.024300000000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,211968.0,9514068.48,929.10825,906160.64,10421158.22825,377920000.0,640000.0,16384000.0,394944000.0,405577126.22825,0.40557712622825004
720p,1280,720,128,128,3,32,1024,200.0,ws,run_8c775e59dd1a,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,11616.0,10333.0,0.0,116160.0,0.0,1843200,1126580.0,921600.0,180.0,204800.0,2570800.0,2362000.0,4000.0,204800.0,1.741991677150876,1.7578125,1.7366136034732274,0.024300000000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,1858.2165,1812321.28,11328247.976499999,377920000.0,640000.0,32768000.0,411328000.0,423080183.9765,0.4230801839765
1080p,1920,1080,128,128,5,8,256,50.0,ws,run_8ca76ac5050d,7e050877b4eb,8ca76ac5050d,bottom_edge,128,56,15,gaussian_k5,gaussian,7168,1,25,179200,7920,7168,30510.0,28759.0,0.0,457650.0,0.0,2688000,3118455.0,2688000.0,375.0,430080.0,3967080.0,3534000.0,3000.0,430080.0,9.736082617615356,9.765625,9.72627483673753,1.3932,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,618240.0,17706057.6,2470.1531250000003,1981959.1679999998,19690486.921125002,565440000.0,480000.0,68812800.0,634732800.0,655041526.921125,0.655041526921125
1080p,1920,1080,128,128,5,8,256,50.0,ws,run_8ca76ac5050d,7e050877b4eb,8ca76ac5050d,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,16130.0,14379.0,0.0,241950.0,0.0,1935360,1398030.0,967680.0,270.0,430080.0,2198580.0,1767000.0,1500.0,430080.0,14.0204464844565,14.0625,14.005835764902042,1.3932,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,445132.80000000005,6374180.7360000005,1778.51025,1981959.1679999998,8357918.41425,282720000.0,240000.0,68812800.0,351772800.0,360575851.21425,0.36057585121425
720p,1280,720,128,128,7,8,256,800.0,os,run_8d08c694a989,,,full,128,128,50,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,129117.0,129023.0,0.0,6455850.0,0.0,40140800,47616000.0,40140800.0,5017600.0,2457600.0,83739200.0,82880000.0,40000.0,819200.0,9.722297574850996,12.5,9.722222222222628,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,9232384.0,264410460.16000003,33051307.520000003,11325480.959999999,308787248.64,13260800000.0,6400000.0,131072000.0,13398272000.0,13716291632.64,13.716291632639999
720p,1280,720,128,128,7,8,256,800.0,os,run_8d08c694a989,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,47217.0,47103.0,0.0,2360850.0,0.0,14745600,12492800.0,7372800.0,1843200.0,3276800.0,25358400.0,23680000.0,40000.0,1638400.0,9.782816381122222,25.0,9.782608695652344,0.9648,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,3391488.0,48565186.56,12141296.64,15100641.28,75807124.48,3788800000.0,6400000.0,262144000.0,4057344000.0,4136542612.48,4.13654261248
1080p,1920,1080,128,128,7,8,256,800.0,os,run_8d08c694a989,2e4426c237f1,78cd5ad23422,full,128,128,120,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,129117.0,129023.0,0.0,15494040.0,0.0,96337920,114278400.0,96337920.0,12042240.0,5898240.0,200974080.0,198912000.0,96000.0,1966080.0,9.722297574850996,12.5,9.722222222222628,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22157721.6,634585104.3840001,79323138.04800001,27181154.303999998,741089396.7360001,31825920000.0,15360000.0,314572800.0,32155852800.0,32919099918.336,32.919099918336
1080p,1920,1080,128,128,7,8,256,800.0,os,run_8d08c694a989,2e4426c237f1,78cd5ad23422,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,47217.0,47103.0,0.0,5666040.0,0.0,35389440,29982720.0,17694720.0,4423680.0,7864320.0,60860160.0,56832000.0,96000.0,3932160.0,9.782816381122222,25.0,9.782608695652344,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8139571.2,116556447.744,29139111.936,36241539.072,181937098.752,9093120000.0,15360000.0,629145600.0,9737625600.0,9927702269.952,9.927702269952
hires,2048,2048,128,128,7,8,256,800.0,os,run_8d08c694a989,ca75197b7787,78cd5ad23422,full,128,128,256,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,129117.0,129023.0,0.0,33053952.0,0.0,205520896,243793920.0,205520896.0,25690112.0,12582912.0,428744704.0,424345600.0,204800.0,4194304.0,9.722297574850996,12.5,9.722222222222628,4.390912,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,47269806.080000006,1353781556.0192,169222694.5024,57986462.5152,1580990713.0368,67895296000.0,32768000.0,671088640.0,68599152640.0,70227413159.1168,70.22741315911681
hires,2048,2048,128,128,7,8,256,800.0,os,run_8d08c694a989,ca75197b7787,78cd5ad23422,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,47217.0,47103.0,0.0,12087552.0,0.0,75497472,63963136.0,37748736.0,9437184.0,16777216.0,129835008.0,121241600.0,204800.0,8388608.0,9.782816381122222,25.0,9.782608695652344,4.390912,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,17364418.560000002,248653755.1872,62163438.7968,77315283.3536,388132477.3376,19398656000.0,32768000.0,1342177280.0,20773601280.0,21179098175.8976,21.179098175897597
720p,1280,720,128,128,5,16,256,200.0,os,run_8d17eae9e77b,,,bottom_edge,128,80,10,gaussian_k5,gaussian,10240,1,25,256000,11088,10240,35545.0,35199.0,0.0,355450.0,0.0,2560000,3027200.0,2560000.0,160000.0,307200.0,13086400.0,12980000.0,4000.0,102400.0,2.840989800846615,6.25,2.8409090909091117,0.1548,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,588800.0,16862912.0,1053932.0,1415685.1199999999,19332529.12,2076800000.0,640000.0,16384000.0,2093824000.0,2113745329.12,2.11374532912
720p,1280,720,128,128,5,16,256,200.0,os,run_8d17eae9e77b,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,25356.0,24959.0,0.0,253560.0,0.0,1843200,1446400.0,921600.0,115200.0,409600.0,1386800.0,1180000.0,2000.0,204800.0,2.8847309587723866,12.5,2.8846153846153593,0.1548,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,423936.0,6070648.32,758831.04,1887580.16,8717059.52,188800000.0,320000.0,32768000.0,221888000.0,231028995.52,0.23102899552
1080p,1920,1080,128,128,3,8,1024,800.0,os,run_8d85f613164a,d7ec7821ee41,8d85f613164a,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,20696.0,20607.0,0.0,310440.0,0.0,967680,1411200.0,967680.0,120960.0,322560.0,1091520.0,972000.0,12000.0,107520.0,4.891541709127966,12.5,4.891304347826053,0.8748,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,222566.40000000002,9989771.904000001,1248721.4880000001,2854406.0160000003,14092899.408000002,155520000.0,1920000.0,17203200.0,174643200.0,188958665.808,0.188958665808
1080p,1920,1080,128,128,3,8,1024,800.0,os,run_8d85f613164a,d7ec7821ee41,8d85f613164a,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,20705.0,20607.0,0.0,310575.0,0.0,1935360,1639680.0,967680.0,241920.0,430080.0,1199040.0,972000.0,12000.0,215040.0,9.783083418255933,25.0,9.782608695652106,0.8748,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,2497442.9760000003,3805874.688,16293089.568,155520000.0,1920000.0,34406400.0,191846400.0,208584622.368,0.208584622368
720p,1280,720,128,128,3,64,4096,50.0,os,run_8d901401f7b7,,,bottom_edge,128,80,10,gaussian_k3,gaussian,10240,1,9,92160,10660,10240,23647.0,21599.0,0.0,236470.0,0.0,921600,1243200.0,921600.0,14400.0,307200.0,1030400.0,922000.0,6000.0,102400.0,0.1041714894208065,1.5625,0.1041666666666664,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,211968.0,19432765.44,303636.96,5274001.92,25010404.32,147520000.0,960000.0,16384000.0,164864000.0,190086372.32,0.19008637232
720p,1280,720,128,128,3,64,4096,50.0,os,run_8d901401f7b7,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,23852.0,21599.0,0.0,238520.0,0.0,1843200,1360000.0,921600.0,28800.0,409600.0,1132800.0,922000.0,6000.0,204800.0,0.208342978841613,3.125,0.2083333333333329,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,607273.92,7032002.56,27072041.92,147520000.0,960000.0,32768000.0,181248000.0,208743977.92000002,0.20874397792000002
1080p,1920,1080,128,128,11,128,1024,200.0,ws,run_8d9d2d57561b,c5734f8fa776,8d9d2d57561b,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,8765.0,7549.0,0.0,131475.0,0.0,13009920,13119255.0,13009920.0,1815.0,107520.0,14513520.0,14172000.0,234000.0,107520.0,0.7012518214333024,0.738525390625,0.6895597238504624,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,2992281.6,134306933.37600002,18737.016375,951468.672,135277139.064375,2267520000.0,37440000.0,17203200.0,2322163200.0,2460432620.664375,2.460432620664375
1080p,1920,1080,128,128,11,128,1024,200.0,ws,run_8d9d2d57561b,c5734f8fa776,8d9d2d57561b,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,8801.0,7549.0,0.0,132015.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,3776040.0,3543000.0,18000.0,215040.0,0.104318452775202,0.10986328125,0.1025791324736225,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,2787.32475,1902937.344,11895496.572750002,566880000.0,2880000.0,34406400.0,604166400.0,616507029.37275,0.61650702937275
1080p,1920,1080,128,128,3,128,1024,200.0,os,run_8e37cb4471d4,feec4b45ebfa,8e37cb4471d4,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,15085.0,14727.0,0.0,226275.0,0.0,967680,1297800.0,967680.0,7560.0,322560.0,1094520.0,969000.0,18000.0,107520.0,0.0267366062334487,0.78125,0.0267347908745246,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,222566.40000000002,9989771.904000001,78045.09300000001,2854406.0160000003,12922223.013000002,155040000.0,2880000.0,17203200.0,175123200.0,188267989.413,0.188267989413
1080p,1920,1080,128,128,3,128,1024,200.0,os,run_8e37cb4471d4,feec4b45ebfa,8e37cb4471d4,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,15121.0,14727.0,0.0,226815.0,0.0,1935360,1412880.0,967680.0,15120.0,430080.0,1202040.0,969000.0,18000.0,215040.0,0.0534732124668975,1.5625,0.0534695817490493,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,156090.18600000002,3805874.688,13951736.778,155040000.0,2880000.0,34406400.0,192326400.0,206723269.578,0.206723269578
720p,1280,720,128,128,7,32,256,50.0,os,run_8e66a797489c,,,full,128,128,50,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,308264.0,306759.0,249928.0,15413200.0,12496400.0,40140800,43852800.0,40140800.0,1254400.0,2457600.0,766599200.0,765700000.0,80000.0,819200.0,0.2555752235468234,3.125,1.3795045045045031,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,9232384.0,264410460.16000003,8262826.880000001,11325480.959999999,283998768.0,122512000000.0,12800000.0,131072000.0,122655872000.0,122949103152.0,122.949103152
720p,1280,720,128,128,7,32,256,50.0,os,run_8e66a797489c,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,38184.0,36351.0,0.0,1909200.0,0.0,14745600,11110400.0,7372800.0,460800.0,3276800.0,39938400.0,38285000.0,15000.0,1638400.0,0.7922753156721961,6.25,0.7922535211267545,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,3391488.0,48565186.56,3035324.16,15100641.28,66701152.0,6125600000.0,2400000.0,262144000.0,6390144000.0,6460236640.0,6.46023664
1080p,1920,1080,128,128,7,32,256,50.0,os,run_8e66a797489c,f66d537cd340,199891488020,full,128,128,120,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,308264.0,306759.0,249928.0,36991680.0,29991360.0,96337920,105246720.0,96337920.0,3010560.0,5898240.0,1839838080.0,1837680000.0,192000.0,1966080.0,0.2555752235468234,3.125,1.3795045045045031,0.13567500000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22157721.6,634585104.3840001,19830784.512000002,27181154.303999998,681597043.2,294028800000.0,30720000.0,314572800.0,294374092800.0,295077847564.8,295.0778475648
1080p,1920,1080,128,128,7,32,256,50.0,os,run_8e66a797489c,f66d537cd340,199891488020,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,38184.0,36351.0,0.0,4582080.0,0.0,35389440,26664960.0,17694720.0,1105920.0,7864320.0,95852160.0,91884000.0,36000.0,3932160.0,0.7922753156721961,6.25,0.7922535211267545,0.13567500000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8139571.2,116556447.744,7284777.984,36241539.072,160082764.8,14701440000.0,5760000.0,629145600.0,15336345600.0,15504567936.0,15.504567936
hires,2048,2048,128,128,7,32,256,50.0,os,run_8e66a797489c,51da58ded40a,199891488020,full,128,128,256,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,308264.0,306759.0,249928.0,78915584.0,63981568.0,205520896,224526336.0,205520896.0,6422528.0,12582912.0,3924987904.0,3920384000.0,409600.0,4194304.0,0.2555752235468234,3.125,1.3795045045045031,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,47269806.080000006,1353781556.0192,42305673.6256,57986462.5152,1454073692.16,627261440000.0,65536000.0,671088640.0,627998064640.0,629499408138.24,629.49940813824
hires,2048,2048,128,128,7,32,256,50.0,os,run_8e66a797489c,51da58ded40a,199891488020,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,38184.0,36351.0,0.0,9775104.0,0.0,75497472,56885248.0,37748736.0,2359296.0,16777216.0,204484608.0,196019200.0,76800.0,8388608.0,0.7922753156721961,6.25,0.7922535211267545,0.274432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,17364418.560000002,248653755.1872,15540859.6992,77315283.3536,341509898.24,31363072000.0,12288000.0,1342177280.0,32717537280.0,33076411596.8,33.0764115968
720p,1280,720,128,128,7,32,4096,800.0,ws,run_8f0ddd2e3f58,,,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,21512.0,20667.0,0.0,215120.0,0.0,5017600,5222890.0,5017600.0,490.0,204800.0,6780800.0,6560000.0,16000.0,204800.0,2.3709295011370783,2.392578125,2.3637240713941146,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,1154048.0,105800611.84000002,10332.091,3516001.28,109326945.21100003,1049600000.0,2560000.0,32768000.0,1084928000.0,1195408993.211,1.195408993211
720p,1280,720,128,128,7,32,4096,800.0,ws,run_8f0ddd2e3f58,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,10768.0,10333.0,0.0,107680.0,0.0,1843200,1126580.0,921600.0,180.0,204800.0,3492800.0,3280000.0,8000.0,204800.0,1.741991677150876,1.7578125,1.7366136034732274,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,3795.4620000000004,3516001.28,22952562.182000004,524800000.0,1280000.0,32768000.0,558848000.0,582224498.182,0.5822244981820001
1080p,1920,1080,128,128,3,128,256,200.0,os,run_8f12e719f578,1a49537c2d5f,8f12e719f578,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,15057.0,14727.0,0.0,225855.0,0.0,967680,1297800.0,967680.0,7560.0,322560.0,1895520.0,1770000.0,18000.0,107520.0,0.0267366062334487,0.78125,0.0267347908745246,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,222566.40000000002,6374180.7360000005,49798.287000000004,1486469.376,7910448.399,283200000.0,2880000.0,17203200.0,303283200.0,311416214.799,0.311416214799
1080p,1920,1080,128,128,3,128,256,200.0,os,run_8f12e719f578,1a49537c2d5f,8f12e719f578,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,15093.0,14727.0,0.0,226395.0,0.0,1935360,1412880.0,967680.0,15120.0,430080.0,2003040.0,1770000.0,18000.0,215040.0,0.0534732124668975,1.5625,0.0534695817490493,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,445132.80000000005,6374180.7360000005,99596.57400000001,1981959.1679999998,8455736.478,283200000.0,2880000.0,34406400.0,320486400.0,329387269.278,0.329387269278
1080p,1920,1080,128,128,3,32,1024,50.0,ws,run_8f2b6f8f4273,355624cfa592,8f2b6f8f4273,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,11992.0,7261.0,0.0,179880.0,0.0,967680,1075335.0,967680.0,135.0,107520.0,3553020.0,3441000.0,4500.0,107520.0,0.867649084148189,0.87890625,0.8638420403126285,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,222566.40000000002,9989771.904000001,1393.662375,951468.672,10942634.238375,550560000.0,720000.0,17203200.0,568483200.0,579648400.638375,0.5796484006383751
1080p,1920,1080,128,128,3,32,1024,50.0,ws,run_8f2b6f8f4273,355624cfa592,8f2b6f8f4273,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,12135.0,7261.0,0.0,182025.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,3660540.0,3441000.0,4500.0,215040.0,1.735298168296378,1.7578125,1.727684080625257,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,2787.32475,1902937.344,11895496.572750002,550560000.0,720000.0,34406400.0,585686400.0,598027029.37275,0.5980270293727501
720p,1280,720,128,128,3,64,4096,800.0,ws,run_8f3d451950d1,,,full,128,128,50,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,17773.0,16573.0,0.0,888650.0,0.0,7372800,8192450.0,7372800.0,450.0,819200.0,48059200.0,47200000.0,40000.0,819200.0,0.2172207807880287,0.2197265625,0.2163851655947586,0.0060750000000000005,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,1695744.0,155462123.52,9488.655,14064005.12,169535617.29500002,7552000000.0,6400000.0,131072000.0,7689472000.0,7860703361.295,7.860703361295
